"Year","SoilType","Population","PositionRow","PositionColumn","Edge","Plot_Rep","DateFirstFlower","FlowerColor","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2014","Serp","SerpPop","K",9,"Non-edge",2,NA,"pink",1,16,1,NA,NA
"2014","Serp","SerpPop","K",10,"Non-edge",2,"21-Mar","pink",1,10,4,1,5
"2014","Serp","SandPop","K",11,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",14,"Non-edge",2,"21-Mar","pink",1,3,3,3,11
"2014","Serp","SerpPop","K",15,"Non-edge",2,"19-Mar","pink",1,13,10,10,33
"2014","Serp","SandPop","K",16,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","K",17,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",20,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","K",21,"Non-edge",2,"23-Mar","pink",1,21,4,NA,NA
"2014","Serp","F5","K",22,"Non-edge",2,"3/26/14","pink",1,NA,NA,NA,NA
"2014","Serp","SerpPop","K",23,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","K",24,"Edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",1,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",2,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",3,"Non-edge",2,"23-Mar","pink",1,28,3,NA,NA
"2014","Serp","SerpPop","L",4,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",5,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",7,"Non-edge",2,NA,NA,NA,NA,NA,NA,NA
"2014","Serp","SerpPop","L",8,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",9,"Non-edge",2,"16-Mar","pink",1,2,2,1,3
"2014","Serp","SerpPop","L",10,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",11,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",12,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",13,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",14,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",15,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",17,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",18,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","L",20,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","L",22,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","L",23,"Non-edge",2,"3/26/14","pink",1,10,1,NA,NA
"2014","Serp","SerpPop","L",24,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","M",1,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","M",4,"Non-edge",2,"4/7/14","pink",1,1,0,NA,NA
"2014","Serp","SandPop","M",5,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","M",6,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","M",7,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","M",9,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","M",14,"Non-edge",2,"23-Mar","pink",1,7,4,NA,NA
"2014","Serp","SerpPop","M",16,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","M",19,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","M",20,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","M",21,"Non-edge",2,"4/2/14","pink",1,1,0,NA,NA
"2014","Serp","SerpPop","M",22,"Non-edge",2,"4/2/14","pink",1,2,0,NA,NA
"2014","Serp","SandPop","M",23,"Non-edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",5,"Edge",2,"23-Mar","pink",1,14,0,NA,NA
"2014","Serp","F5","N",6,"Edge",2,"4/16/14","white",1,4,0,NA,NA
"2014","Serp","SerpPop","N",7,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","N",9,"Edge",2,"3/26/14","white",1,5,3,NA,NA
"2014","Serp","SerpPop","N",10,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","N",11,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",13,"Edge",2,"4/4/14","pink",1,3,1,1,4
"2014","Serp","F5","N",14,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",15,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",17,"Edge",2,"23-Mar","pink",1,15,4,2,6
"2014","Serp","SandPop","N",18,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","F5","N",19,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",20,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SandPop","N",21,"Edge",2,NA,NA,0,0,0,NA,NA
"2014","Serp","SerpPop","N",22,"Edge",2,"4/4/14","pink",1,7,1,NA,NA
"2014","Serp","F5","N",23,"Edge",2,"4/2/14","white",1,4,1,NA,NA
"2014","Serp","SerpPop","N",24,"Edge",2,"4/7/13","pink",1,6,0,NA,NA
"2013","Sand","F5","A",1,"Edge",1,"10-Apr","pink",1,2,2,NA,NA
"2013","Sand","SerpPop","A",2,"Edge",1,"18-Mar",NA,1,3,1,NA,NA
"2013","Sand","SandPop","A",3,"Edge",1,"19-Apr",NA,1,NA,NA,NA,NA
"2013","Sand","SandPop","A",4,"Edge",1,"19-Apr",NA,1,4,2,NA,NA
"2013","Sand","SandPop","A",5,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","A",6,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","A",7,"Edge",1,"14-Mar",NA,1,2,2,NA,NA
"2013","Sand","F5","A",8,"Edge",1,NA,NA,1,2,1,NA,NA
"2013","Sand","SandPop","A",9,"Edge",1,"27-Mar",NA,1,3,2,1,6
"2013","Sand","SerpPop","A",10,"Edge",1,"19-Apr",NA,1,1,0,NA,NA
"2013","Sand","SerpPop","A",11,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","A",12,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","A",13,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","A",14,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","A",15,"Edge",1,"10-Apr","pink",1,2,1,1,5
"2013","Sand","F5","A",16,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","A",17,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","A",18,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","A",19,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","A",20,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","A",21,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","A",22,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","A",23,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","A",24,"Edge",1,"1-Apr","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","B",1,"Edge",1,"7-Apr",NA,1,2,2,NA,NA
"2013","Sand","SandPop","B",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","B",3,"Non-edge",1,"22-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","F5","B",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","B",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",7,"Non-edge",1,"22-Mar","white",1,5,0,NA,NA
"2013","Sand","SandPop","B",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",9,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2013","Sand","F5","B",10,"Non-edge",1,"1-Apr","pink",1,3,1,NA,NA
"2013","Sand","F5","B",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","B",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","B",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","B",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","B",16,"Non-edge",1,"3-Apr",NA,1,1,1,1,3
"2013","Sand","SerpPop","B",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","B",18,"Non-edge",1,"27-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","F5","B",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","B",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","B",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","B",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","B",24,"Edge",1,"4/8/13",NA,1,1,1,1,4
"2013","Sand","F5","C",1,"Edge",1,NA,NA,1,2,0,NA,NA
"2013","Sand","SerpPop","C",2,"Non-edge",1,"25-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","SerpPop","C",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","C",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","C",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","C",6,"Non-edge",1,"15-Apr","pink",1,4,1,NA,NA
"2013","Sand","SandPop","C",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","C",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","C",9,"Non-edge",1,NA,NA,1,2,0,NA,NA
"2013","Sand","SandPop","C",10,"Non-edge",1,"20-Mar",NA,1,3,3,2,3
"2013","Sand","F5","C",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","C",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","C",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","C",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","C",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","C",16,"Non-edge",1,"5-Apr","white",1,NA,NA,NA,NA
"2013","Sand","F5","C",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","C",18,"Non-edge",1,"14-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","F5","C",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","C",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","C",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","C",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","C",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","C",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","D",1,"Edge",1,"18-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","D",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","D",3,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","D",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","D",5,"Non-edge",1,"15-Apr","white",1,3,1,1,4
"2013","Sand","F5","D",6,"Non-edge",1,"1-Apr","pink",1,3,2,2,5
"2013","Sand","F5","D",7,"Non-edge",1,"12-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","F5","D",8,"Non-edge",1,"29-Mar","white",1,4,4,NA,NA
"2013","Sand","F5","D",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","D",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","D",11,"Non-edge",1,"25-Apr",NA,1,2,1,NA,NA
"2013","Sand","SandPop","D",12,"Non-edge",1,"25-Apr",NA,1,1,0,NA,NA
"2013","Sand","SerpPop","D",13,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2013","Sand","F5","D",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","D",15,"Non-edge",1,"3/13/13","pink",NA,NA,NA,NA,NA
"2013","Sand","F5","D",16,"Non-edge",1,"3-Apr","pink",1,NA,NA,NA,NA
"2013","Sand","F5","D",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","D",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","D",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","D",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","D",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","D",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","D",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","D",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",1,"Edge",1,"3-Apr","pink",1,2,1,1,5
"2013","Sand","SandPop","E",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","E",4,"Non-edge",1,"25-Mar",NA,1,3,2,1,3
"2013","Sand","F5","E",5,"Non-edge",1,"15-Apr","pink",1,1,1,1,4
"2013","Sand","SerpPop","E",6,"Non-edge",1,"25-Mar",NA,1,1,0,NA,NA
"2013","Sand","F5","E",7,"Non-edge",1,"4/22/13","pink",1,2,0,NA,NA
"2013","Sand","F5","E",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",10,"Non-edge",1,"25-Apr","pink",1,2,1,NA,NA
"2013","Sand","SerpPop","E",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","E",12,"Non-edge",1,"15-Apr",NA,1,2,1,1,5
"2013","Sand","F5","E",13,"Non-edge",1,"4/27/17",NA,1,1,0,NA,NA
"2013","Sand","F5","E",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",15,"Non-edge",1,"17-Apr","white",1,2,1,NA,NA
"2013","Sand","SerpPop","E",16,"Non-edge",1,"7-Apr",NA,1,NA,NA,NA,NA
"2013","Sand","SandPop","E",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","E",18,"Non-edge",1,"15-Apr",NA,1,1,0,NA,NA
"2013","Sand","SandPop","E",19,"Non-edge",1,"25-Apr",NA,1,3,0,NA,NA
"2013","Sand","F5","E",20,"Non-edge",1,"18-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","F5","E",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","E",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","E",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","E",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","F",1,"Edge",1,"10-Apr",NA,1,3,3,NA,NA
"2013","Sand","F5","F",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","F",3,"Non-edge",1,"5-Apr","pink",1,2,2,2,4
"2013","Sand","F5","F",4,"Non-edge",1,"5-Apr","pink",1,NA,NA,NA,NA
"2013","Sand","F5","F",5,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","F",6,"Non-edge",1,"12-Apr",NA,1,1,0,NA,NA
"2013","Sand","SandPop","F",7,"Non-edge",1,"25-Apr",NA,1,4,3,NA,NA
"2013","Sand","SerpPop","F",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","F",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","F",10,"Non-edge",1,NA,NA,1,1,1,1,6
"2013","Sand","F5","F",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","F",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","F",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","F",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","F",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","F",16,"Non-edge",1,"22-Apr","pink",1,3,1,NA,NA
"2013","Sand","SandPop","F",17,"Non-edge",1,"3/27/13",NA,NA,NA,NA,NA,NA
"2013","Sand","F5","F",18,"Non-edge",1,"25-Mar","pink",1,1,1,NA,NA
"2013","Sand","F5","F",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","F",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","F",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","F",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","F",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","F",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","G",1,"Edge",1,"25-Mar",NA,1,7,4,3,13
"2013","Sand","SandPop","G",2,"Non-edge",1,"5-Apr",NA,NA,NA,NA,1,2
"2013","Sand","SandPop","G",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","G",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","G",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","G",6,"Non-edge",1,"5-Apr",NA,1,2,2,2,5
"2013","Sand","SerpPop","G",7,"Non-edge",1,"15-Apr",NA,1,5,2,NA,NA
"2013","Sand","SerpPop","G",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","G",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","G",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","G",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","G",12,"Non-edge",1,"17-Apr","pink",1,2,1,NA,NA
"2013","Sand","F5","G",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","G",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","G",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","G",16,"Non-edge",1,"1-Apr",NA,1,1,1,NA,NA
"2013","Sand","F5","G",17,"Non-edge",1,"7-Apr","pink",1,1,1,NA,NA
"2013","Sand","SandPop","G",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","G",19,"Non-edge",1,"29-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","F5","G",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","G",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","G",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","G",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","G",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","H",1,"Edge",1,"25-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","H",2,"Non-edge",1,"11-Mar",NA,1,3,3,1,8
"2013","Sand","SerpPop","H",3,"Non-edge",1,"20-Mar",NA,1,4,4,1,1
"2013","Sand","F5","H",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","H",5,"Non-edge",1,"22-Mar","white",1,NA,NA,NA,NA
"2013","Sand","F5","H",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","H",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","H",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","H",9,"Non-edge",1,"25-Apr",NA,1,2,2,NA,NA
"2013","Sand","SandPop","H",10,"Non-edge",1,NA,NA,1,2,0,NA,NA
"2013","Sand","SandPop","H",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","H",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","H",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","H",14,"Non-edge",1,"19-Apr",NA,1,1,0,NA,NA
"2013","Sand","F5","H",15,"Non-edge",1,"22-Mar","pink",1,2,2,1,2
"2013","Sand","SerpPop","H",16,"Non-edge",1,"25-Mar",NA,1,NA,NA,NA,NA
"2013","Sand","SerpPop","H",17,"Non-edge",1,"22-Mar",NA,1,2,1,NA,NA
"2013","Sand","SandPop","H",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","H",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","H",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","H",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","H",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","H",23,"Non-edge",1,"10-Apr",NA,1,1,1,NA,NA
"2013","Sand","F5","H",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",1,"Edge",1,"19-Apr",NA,1,4,0,NA,NA
"2013","Sand","SerpPop","I",2,"Non-edge",1,"18-Mar",NA,1,2,1,NA,NA
"2013","Sand","SerpPop","I",3,"Non-edge",1,"18-Mar",NA,1,1,1,NA,NA
"2013","Sand","SandPop","I",4,"Non-edge",1,"19-Apr",NA,1,6,3,NA,NA
"2013","Sand","SandPop","I",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SerpPop","I",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","I",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","I",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",9,"Non-edge",1,"17-Apr",NA,1,8,6,NA,NA
"2013","Sand","F5","I",10,"Non-edge",1,"30-Apr",NA,1,1,1,NA,NA
"2013","Sand","F5","I",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","I",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",13,"Non-edge",1,"25-Apr",NA,1,3,0,NA,NA
"2013","Sand","F5","I",14,"Non-edge",1,"5-Apr","pink",1,2,1,1,5
"2013","Sand","F5","I",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","I",16,"Non-edge",1,"3-Apr",NA,1,1,1,1,3
"2013","Sand","SandPop","I",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","I",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","I",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",20,"Non-edge",1,"17-Apr",NA,1,1,0,NA,NA
"2013","Sand","SandPop","I",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",22,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2013","Sand","F5","I",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","I",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","J",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","J",2,"Non-edge",1,"29-Mar","pink",1,1,1,NA,NA
"2013","Sand","SandPop","J",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","J",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","J",5,"Non-edge",1,"12-Apr","pink",1,4,3,NA,NA
"2013","Sand","SandPop","J",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","J",7,"Non-edge",1,"22-Apr","pink",1,2,2,NA,NA
"2013","Sand","F5","J",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SerpPop","J",9,"Non-edge",1,"15-Mar","pink",1,4,1,NA,NA
"2013","Sand","SerpPop","J",10,"Non-edge",1,"3-Apr",NA,1,1,0,NA,NA
"2013","Sand","F5","J",11,"Non-edge",1,"27-Mar","white",1,1,1,NA,NA
"2013","Sand","F5","J",12,"Non-edge",1,NA,NA,1,1,1,NA,NA
"2013","Sand","SandPop","J",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","J",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","SandPop","J",15,"Non-edge",1,"17-Apr",NA,1,2,2,NA,NA
"2013","Sand","F5","J",16,"Non-edge",1,"17-Apr","pink",1,1,1,NA,NA
"2013","Sand","SandPop","J",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Sand","F5","J",18,"Non-edge",1,"29-Mar","pink",1,NA,NA,NA,NA
"2013","Sand","SerpPop","J",19,"Non-edge",1,"3-Apr",NA,1,5,3,2,12
"2013","Sand","F5","J",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","SandPop","J",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","J",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","J",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Sand","F5","J",24,"Edge",1,NA,NA,0,0,0,NA,NA
